Signal 1:
Value:             FFT:             FFT_abs: 
3.26667             1.01002e+08             1.01002e+08

3.12194             8.67148e+07             8.67148e+07

3.01343             7.17275e+07             7.17275e+07

3.19059             5.63757e+07             5.63757e+07

2.96905             4.10025e+07             4.10025e+07

2.92362             2.59507e+07             2.59507e+07

2.81681             1.15551e+07             1.15551e+07

2.70661             -1.86506e+06             1.86506e+06

2.9773             -1.40129e+07             1.40129e+07

2.93706             -2.4621e+07             2.4621e+07

2.72618             -3.34564e+07             3.34564e+07

2.77958             -4.03267e+07             4.03267e+07

3.18728             -4.50835e+07             4.50835e+07

3.19665             -4.7626e+07             4.7626e+07

3.20044             -4.7903e+07             4.7903e+07

2.85381             -4.5914e+07             4.5914e+07

3.06465             -4.17088e+07             4.17088e+07

3.10041             -3.53867e+07             3.53867e+07

2.95586             -2.70937e+07             2.70937e+07

2.82481             -1.70198e+07             1.70198e+07

3.22007             -5.39365e+06             5.39365e+06

2.98505             7.52154e+06             7.52154e+06

2.94118             2.14348e+07             2.14348e+07

2.81422             3.60334e+07             3.60334e+07

2.78408             5.09903e+07             5.09903e+07

2.70097             6.59711e+07             6.59711e+07

3.11255             8.06416e+07             8.06416e+07

2.94495             9.46756e+07             9.46756e+07

2.7822             1.07762e+08             1.07762e+08

3.18726             1.19611e+08             1.19611e+08

2.80853             1.29961e+08             1.29961e+08

3.11596             1.38585e+08             1.38585e+08

2.90981             1.45296e+08             1.45296e+08

3.24657             1.49948e+08             1.49948e+08

2.92512             1.52441e+08             1.52441e+08

2.77744             1.52727e+08             1.52727e+08

3.10726             1.50804e+08             1.50804e+08

2.92034             1.46719e+08             1.46719e+08

3.29073             1.40569e+08             1.40569e+08

3.10581             1.32497e+08             1.32497e+08

2.73474             1.22685e+08             1.22685e+08

3.26367             1.11359e+08             1.11359e+08

3.04119             9.87727e+07             9.87727e+07

3.17854             8.52107e+07             8.52107e+07

2.74748             7.09777e+07             7.09777e+07

3.12026             5.63923e+07             5.63923e+07

2.79474             4.17809e+07             4.17809e+07

2.74935             2.7469e+07             2.7469e+07

3.07056             1.37752e+07             1.37752e+07

3.09753             1.00323e+06             1.00323e+06

3.2271             -1.05639e+07             1.05639e+07

3.22313             -2.06716e+07             2.06716e+07

2.97397             -2.90975e+07             2.90975e+07

2.9416             -3.56579e+07             3.56579e+07

3.04632             -4.02104e+07             4.02104e+07

3.23093             -4.26585e+07             4.26585e+07

3.24767             -4.29523e+07             4.29523e+07

3.1122             -4.10902e+07             4.10902e+07

2.96795             -3.71189e+07             3.71189e+07

3.20497             -3.11316e+07             3.11316e+07

2.9765             -2.32663e+07             2.32663e+07

2.75775             -1.37029e+07             1.37029e+07

3.08994             -2.65812e+06             2.65812e+06

2.7536             9.618e+06             9.618e+06

2.91523             2.2849e+07             2.2849e+07

3.09041             3.67376e+07             3.67376e+07

3.26764             5.09731e+07             5.09731e+07

2.83645             6.52369e+07             6.52369e+07

2.86359             7.92107e+07             7.92107e+07

2.9609             9.25839e+07             9.25839e+07

2.88882             1.0506e+08             1.0506e+08

3.13923             1.16362e+08             1.16362e+08

3.2412             1.26241e+08             1.26241e+08

2.83369             1.34479e+08             1.34479e+08

3.04872             1.40898e+08             1.40898e+08

3.04883             1.45357e+08             1.45357e+08

3.06258             1.47762e+08             1.47762e+08

2.76189             1.48063e+08             1.48063e+08

2.72496             1.4626e+08             1.4626e+08

3.22835             1.42395e+08             1.42395e+08

2.7122             1.36561e+08             1.36561e+08

2.76229             1.28891e+08             1.28891e+08

2.75259             1.19561e+08             1.19561e+08

2.99203             1.08782e+08             1.08782e+08

3.11947             9.67983e+07             9.67983e+07

3.19039             8.38794e+07             8.38794e+07

3.19909             7.03153e+07             7.03153e+07

3.0803             5.64101e+07             5.64101e+07

3.13368             4.24745e+07             4.24745e+07

2.71525             2.88194e+07             2.88194e+07

3.13936             1.57486e+07             1.57486e+07

3.03475             3.55222e+06             3.55222e+06

2.89908             -7.49945e+06             7.49945e+06

2.89474             -1.71626e+07             1.71626e+07

2.83069             -2.52247e+07             2.52247e+07

2.77315             -3.15095e+07             3.15095e+07

3.0298             -3.58806e+07             3.58806e+07

3.15033             -3.82448e+07             3.82448e+07

2.88784             -3.85534e+07             3.85534e+07

2.96447             -3.68042e+07             3.68042e+07

3.18495             -3.30404e+07             3.30404e+07

2.94215             -2.73504e+07             2.73504e+07

2.85797             -1.98653e+07             1.98653e+07

3.00376             -1.07556e+07             1.07556e+07

3.0435             -227996             227996

2.744             1.14797e+07             1.14797e+07

2.79568             2.4104e+07             2.4104e+07

3.18735             3.73613e+07             3.73613e+07

3.27938             5.09548e+07             5.09548e+07

3.21844             6.45805e+07             6.45805e+07

3.03797             7.79345e+07             7.79345e+07

3.28768             9.07197e+07             9.07197e+07

2.93641             1.02652e+08             1.02652e+08

3.1916             1.13467e+08             1.13467e+08

2.77923             1.22927e+08             1.22927e+08

2.92838             1.30822e+08             1.30822e+08

2.80338             1.3698e+08             1.3698e+08

3.0283             1.41268e+08             1.41268e+08

2.84636             1.43594e+08             1.43594e+08

3.15922             1.43909e+08             1.43909e+08

2.78899             1.42212e+08             1.42212e+08

3.20707             1.38543e+08             1.38543e+08

3.0736             1.3299e+08             1.3299e+08

3.23122             1.25679e+08             1.25679e+08

2.89681             1.16778e+08             1.16778e+08

2.89509             1.06487e+08             1.06487e+08

3.27766             9.50407e+07             9.50407e+07

2.77149             8.26951e+07             8.26951e+07

3.00039             6.97277e+07             6.97277e+07

2.7232             5.64289e+07             5.64289e+07

3.03264             4.30963e+07             4.30963e+07

2.75836             3.0027e+07             3.0027e+07

3.21819             1.7512e+07             1.7512e+07

2.76094             5.82917e+06             5.82917e+06

3.24509             -4.76244e+06             4.76244e+06

2.8963             -1.4029e+07             1.4029e+07

3.08854             -2.17664e+07             2.17664e+07

2.89152             -2.78053e+07             2.78053e+07

2.92894             -3.20144e+07             3.20144e+07

3.19099             -3.43035e+07             3.43035e+07

3.14478             -3.46255e+07             3.46255e+07

3.18678             -3.2977e+07             3.2977e+07

3.18063             -2.93988e+07             2.93988e+07

3.12423             -2.39745e+07             2.39745e+07

2.89011             -1.68289e+07             1.68289e+07

3.08228             -8.12474e+06             8.12474e+06

2.75389             1.9409e+06             1.9409e+06

3.22904             1.31407e+07             1.31407e+07

2.97265             2.52227e+07             2.52227e+07

2.95222             3.79157e+07             3.79157e+07

3.23501             5.09353e+07             5.09353e+07

3.06459             6.39906e+07             6.39906e+07

3.16051             7.67904e+07             7.67904e+07

3.28449             8.90497e+07             8.90497e+07

2.81758             1.00496e+08             1.00496e+08

2.79123             1.10876e+08             1.10876e+08

2.71659             1.1996e+08             1.1996e+08

3.25565             1.27548e+08             1.27548e+08

3.27772             1.33474e+08             1.33474e+08

2.94548             1.37609e+08             1.37609e+08

3.17389             1.39863e+08             1.39863e+08

2.90591             1.40191e+08             1.40191e+08

3.14888             1.38589e+08             1.38589e+08

3.01502             1.35097e+08             1.35097e+08
